gene_id	gene	chrom	cds_min	cds_max	cds_len_canonical	n_cds_exons_canonical
ENSG00000132693	CRP	1	159713528	159714485	672	2
ENSG00000158716	DUSP23	1	159781101	159782335	450	2
ENSG00000181036	FCRL6	1	159800598	159815658	1302	10
ENSG00000158714	SLAMF8	1	159826899	159835257	855	5
ENSG00000243284	VSIG8	1	159854756	159862521	1242	7
ENSG00000256029	ENSG00000256029	1	159858180	159873053	183	2
ENSG00000213085	CFAP45	1	159872488	159900098	1653	12
ENSG00000158710	TAGLN2	1	159918803	159923470	597	4
ENSG00000085552	IGSF9	1	159927348	159943454	3537	20
ENSG00000162723	SLAMF9	1	159951664	159954137	867	4
ENSG00000177807	KCNJ10	1	159999423	160042532	1137	1
ENSG00000143315	PIGM	1	160030471	160031739	1269	1
ENSG00000162728	KCNJ9	1	160084031	160087814	1179	2
ENSG00000162729	IGSF8	1	160091826	160098472	1839	6
ENSG00000018625	ATP1A2	1	160115862	160141319	3060	23
ENSG00000132681	ATP1A4	1	160152041	160186696	3087	22
ENSG00000143318	CASQ1	1	160190752	160201373	1188	11
ENSG00000162734	PEA15	1	160208605	160213483	390	3
ENSG00000132716	DCAF8	1	160216868	160244008	1791	12
ENSG00000258465	ENSG00000258465	1	160240142	160285124	914	7
ENSG00000162735	PEX19	1	160279554	160285124	897	8
ENSG00000122218	COPA	1	160290160	160343170	3672	33
ENSG00000162736	NCSTN	1	160343397	160358268	2127	17
ENSG00000171786	NHLH1	1	160370732	160371130	399	1
ENSG00000162738	VANGL2	1	160415694	160425375	1563	7
ENSG00000162739	SLAMF6	1	160486710	160523192	996	8
ENSG00000066294	CD84	1	160548259	160579437	984	7
ENSG00000117090	SLAMF1	1	160610751	160646945	1005	7
ENSG00000117091	CD48	1	160679055	160711763	729	4
ENSG00000026751	SLAMF7	1	160739302	160753174	1005	7
ENSG00000122224	LY9	1	160796188	160827813	1965	10
ENSG00000122223	CD244	1	160831350	160862677	1095	9
ENSG00000179914	ITLN1	1	160876667	160884877	939	7
ENSG00000158764	ITLN2	1	160945143	160954741	975	8
ENSG00000158769	F11R	1	160998874	161021073	897	10
ENSG00000270149	ENSG00000270149	1	161021393	161038889	183	3
ENSG00000215845	TSTD1	1	161037778	161038889	345	4
ENSG00000158773	USF1	1	161039923	161043275	930	10
ENSG00000186517	ARHGAP30	1	161047718	161069624	3303	12
ENSG00000143217	NECTIN4	1	161072664	161089296	1530	9
ENSG00000162755	KLHDC9	1	161098536	161100221	1047	4
ENSG00000143256	PFDN2	1	161100686	161118026	462	4
ENSG00000158793	NIT1	1	161118177	161124152	981	7
ENSG00000158796	DEDD	1	161122150	161124462	954	4
ENSG00000143222	UFC1	1	161153998	161158489	501	6
ENSG00000143258	USP21	1	161160641	161165444	1695	12
ENSG00000143224	PPOX	1	161166848	161177079	1431	12
ENSG00000158850	B4GALT3	1	161171819	161176060	1179	6
ENSG00000158859	ADAMTS4	1	161191141	161198627	2511	9
ENSG00000158864	NDUFS2	1	161202386	161214190	1389	14
ENSG00000158869	FCER1G	1	161215322	161220527	258	5
ENSG00000158874	APOA2	1	161222408	161223576	300	3
ENSG00000158882	TOMM40L	1	161226490	161229092	924	9
ENSG00000143257	NR1I3	1	161229685	161238060	1044	8
ENSG00000248485	PCP4L1	1	161258975	161284478	204	3
ENSG00000158887	MPZ	1	161305687	161309905	744	6
ENSG00000143252	SDHC	1	161314406	161362537	507	6
ENSG00000188931	CFAP126	1	161364968	161367868	531	5
ENSG00000143226	FCGR2A	1	161505468	161519967	951	7
ENSG00000173110	HSPA6	1	161524659	161526587	1929	1
ENSG00000203747	FCGR3A	1	161543015	161549736	762	5
ENSG00000289768	ENSG00000289768	1	161544807	161631094	468	4
ENSG00000244682	FCGR2C	1	161581438	161599800	969	7
ENSG00000162747	FCGR3B	1	161624518	161631094	699	5
ENSG00000072694	FCGR2B	1	161663242	161677550	930	8
ENSG00000132185	FCRLA	1	161707214	161713377	1077	5
ENSG00000162746	FCRLB	1	161722673	161727659	1278	6
ENSG00000081721	DUSP12	1	161749802	161756944	1020	6
ENSG00000118217	ATF6	1	161766361	161958651	2010	16
ENSG00000162745	OLFML2B	1	161983678	162023430	2250	8
ENSG00000198929	NOS1AP	1	162070178	162367464	1518	10
ENSG00000254706	ENSG00000254706	1	162365497	162383377	513	2
ENSG00000171722	SPATA46	1	162374051	162376790	783	3
ENSG00000239887	C1orf226	1	162378914	162383680	816	2
ENSG00000198574	SH2D1B	1	162397283	162412016	396	4
ENSG00000152332	UHMK1	1	162497251	162522547	1257	8
ENSG00000117143	UAP1	1	162566069	162599360	1566	10
ENSG00000162733	DDR2	1	162719064	162780243	2565	16
ENSG00000132196	HSD17B7	1	162790801	162812417	1023	9
ENSG00000185860	CCDC190	1	162854768	162859646	903	3
ENSG00000117152	RGS4	1	163068935	163074627	615	5
ENSG00000143248	RGS5	1	163147345	163217594	543	5
ENSG00000143228	NUF2	1	163326052	163355466	1392	13
ENSG00000185630	PBX1	1	164559823	164884559	1290	9
ENSG00000162761	LMX1A	1	165203883	165355559	1146	8
ENSG00000143171	RXRG	1	165401266	165444893	1389	10
ENSG00000162763	LRRC52	1	165544297	165563821	939	2
ENSG00000143198	MGST3	1	165632240	165661493	456	5
ENSG00000143149	ALDH9A1	1	165663053	165698558	1554	11
ENSG00000143183	TMCO1	1	165728026	165768904	564	7
ENSG00000143179	UCK2	1	165827834	165907820	783	7
ENSG00000188859	FAM78B	1	166070244	166166248	783	2
ENSG00000143157	POGK	1	166840957	166850406	1827	4
ENSG00000152382	TADA1	1	166857570	166876233	1005	8
ENSG00000143195	ILDR2	1	166919291	166975268	1917	10
ENSG00000143194	MAEL	1	166989353	167021852	1302	12
ENSG00000143167	GPA33	1	167054337	167090287	957	7
ENSG00000198842	STYXL2	1	167094850	167128605	3474	5
ENSG00000143190	POU2F1	1	167220898	167416086	2298	16
ENSG00000198821	CD247	1	167425553	167518465	492	8
ENSG00000143162	CREG1	1	167533292	167553741	660	4
ENSG00000198771	RCSD1	1	167630424	167704693	1248	7
ENSG00000197965	MPZL1	1	167722152	167787918	807	6
ENSG00000143199	ADCY10	1	167809681	167905140	4830	32
ENSG00000143158	MPC2	1	167918326	167935841	381	5
ENSG00000143164	DCAF6	1	167936912	168075432	2853	22
ENSG00000143147	GPR161	1	168085534	168137421	1587	5
ENSG00000143155	TIPRL	1	168179078	168200043	816	7
ENSG00000213064	SFT2D2	1	168226080	168242537	480	8
ENSG00000143178	TBX19	1	168281091	168312999	1344	8
ENSG00000143185	XCL2	1	168540955	168543964	342	3
ENSG00000143184	XCL1	1	168576638	168581217	342	3
ENSG00000143196	DPT	1	168696552	168729174	603	4
ENSG00000143153	ATP1B1	1	169106830	169223673	909	6
ENSG00000143156	NME7	1	169132788	169367710	1128	12
ENSG00000117475	BLZF1	1	169369523	169387179	1200	6
ENSG00000117477	CCDC181	1	169395050	169424927	1527	5
ENSG00000117479	SLC19A2	1	169465852	169485766	1491	6
ENSG00000198734	F5	1	169514316	169586386	6672	25
ENSG00000174175	SELP	1	169590151	169630074	2490	16
ENSG00000188404	SELL	1	169691787	169711537	1116	9
ENSG00000007908	SELE	1	169725747	169733612	1830	12
ENSG00000171806	METTL18	1	169792580	169793695	1116	1
ENSG00000000460	C1orf112	1	169795103	169852984	2559	22
ENSG00000000457	SCYL3	1	169853716	169888840	2064	12
ENSG00000075945	KIFAP3	1	169921679	170074467	2376	20
ENSG00000203740	NTMT2	1	170146108	170167754	849	4
ENSG00000120370	GORAB	1	170532224	170552459	1107	5
ENSG00000116132	PRRX1	1	170664219	170736183	735	4
ENSG00000117501	MROH9	1	170945557	171064337	2583	21
ENSG00000007933	FMO3	1	171092659	171117439	1596	8
ENSG00000094963	FMO2	1	171185300	171209142	1605	8
ENSG00000010932	FMO1	1	171258088	171285541	1596	8
ENSG00000076258	FMO4	1	171319826	171341836	1674	8
ENSG00000117523	PRRC2C	1	171512089	171591844	8694	34
ENSG00000283683	MYOCOS	1	171623884	171638716	240	2
ENSG00000034971	MYOC	1	171635928	171652611	1512	3
ENSG00000117533	VAMP4	1	171704509	171738414	423	7
ENSG00000010165	METTL13	1	171781968	171796753	2097	8
ENSG00000197959	DNM3	1	171841657	172418314	2589	21
ENSG00000180999	C1orf105	1	172420886	172468591	549	7
ENSG00000135845	PIGC	1	172441732	172442622	891	1
ENSG00000094975	SUCO	1	172532473	172610256	3762	24
ENSG00000117560	FASLG	1	172659202	172666013	843	4
ENSG00000120337	TNFSF18	1	173041370	173050896	531	3
ENSG00000117586	TNFSF4	1	173186519	173207176	549	3
ENSG00000117592	PRDX6	1	173477398	173487860	672	5
ENSG00000162753	SLC9C2	1	173501097	173601776	3372	27
ENSG00000183831	ANKRD45	1	173610148	173659418	798	5
ENSG00000285777	ENSG00000285777	1	173610148	173659418	798	5
ENSG00000232113	TEX50	1	173635522	173637033	531	2
ENSG00000076321	KLHL20	1	173716044	173785244	1827	11
ENSG00000120334	CENPL	1	173800451	173811299	1032	4
ENSG00000117593	DARS2	1	173825230	173857702	1935	17
ENSG00000185278	ZBTB37	1	173870226	173886121	1509	3
ENSG00000117601	SERPINC1	1	173903892	173917259	1392	7
ENSG00000135870	RC3H1	1	173938724	173992985	3399	19
ENSG00000152061	RABGAP1L	1	174219158	174993604	3153	25
ENSG00000203737	GPR52	1	174448112	174449194	1083	1
ENSG00000116161	CACYBP	1	175000181	175010076	684	6
ENSG00000120333	MRPS14	1	175014672	175023408	384	3
ENSG00000120332	TNN	1	175077419	175147068	3897	18
ENSG00000235750	KIAA0040	1	175160172	175161013	297	1
ENSG00000116147	TNR	1	175323360	175406714	4074	21
ENSG00000143207	COP1	1	175945156	176206978	2193	20
ENSG00000116183	PAPPA2	1	176556323	176842451	5373	22
ENSG00000152092	ASTN1	1	176857614	177164676	3882	23
ENSG00000198797	BRINP2	1	177229877	177281525	2349	7
ENSG00000120341	SEC16B	1	177929861	177967981	3180	25
ENSG00000075391	RASAL2	1	178094493	178473236	3840	18
ENSG00000188585	CLEC20A	1	178479538	178496939	1200	8
ENSG00000240021	TEX35	1	178513189	178523336	699	9
ENSG00000116191	RALGPS2	1	178776765	178916356	1749	19
ENSG00000116194	ANGPTL1	1	178851132	178865776	1473	4
ENSG00000116199	FAM20B	1	179043848	179072141	1227	7
ENSG00000186283	TOR3A	1	179082129	179097892	1191	6
ENSG00000143322	ABL2	1	179107721	179229397	3546	12
ENSG00000057252	SOAT1	1	179302685	179353638	1650	15
ENSG00000162779	AXDND1	1	179366510	179554516	3036	25
ENSG00000116218	NPHS2	1	179551176	179575864	1149	8
ENSG00000162782	TDRD5	1	179592616	179690940	3105	17
ENSG00000143340	FAM163A	1	179813098	179814186	501	2
ENSG00000169905	TOR1AIP2	1	179846074	179865176	1410	4
ENSG00000143337	TOR1AIP1	1	179882503	179918236	1749	10
ENSG00000135837	CEP350	1	179986182	180111158	9351	37
ENSG00000116260	QSOX1	1	180154908	180197338	2241	12
ENSG00000121454	LHX4	1	180230530	180274576	1170	6
ENSG00000230124	ACBD6	1	180288366	180502266	846	8
ENSG00000143324	XPR1	1	180632202	180884063	2088	15
ENSG00000135835	KIAA1614	1	180913244	180950361	3570	9
ENSG00000135823	STX6	1	180976573	181022673	765	8
ENSG00000153029	MR1	1	181034008	181055262	1023	6
ENSG00000162783	IER5	1	181088903	181089883	981	1
ENSG00000198216	CACNA1E	1	181413147	181812329	6939	48
ENSG00000179930	ZNF648	1	182056307	182058010	1704	1
ENSG00000135821	GLUL	1	182384408	182391207	1119	6
ENSG00000203730	TEDDM1	1	182399667	182400485	819	1
ENSG00000121446	RGSL1	1	182450166	182560309	3228	21
ENSG00000135828	RNASEL	1	182575395	182586806	2223	6
ENSG00000143333	RGS16	1	182600295	182604259	606	5
ENSG00000135824	RGS8	1	182646738	182672824	540	5
ENSG00000135838	NPL	1	182794372	182829676	960	11
ENSG00000135829	DHX9	1	182842567	182887431	3810	27
ENSG00000157060	SHCBP1L	1	182899986	182953133	1959	10
ENSG00000135862	LAMC1	1	183023717	183142787	4827	28
ENSG00000058085	LAMC2	1	183186353	183243397	3579	23
ENSG00000157064	NMNAT2	1	183252644	183418267	921	11
ENSG00000116698	SMG7	1	183472621	183553198	3561	23
ENSG00000116701	NCF2	1	183556121	183590329	1578	15
ENSG00000162704	ARPC5	1	183623460	183635659	453	4
ENSG00000173627	APOBEC4	1	183647681	183648781	1101	1
ENSG00000143344	RGL1	1	183742158	183926289	2304	18
ENSG00000198756	COLGALT2	1	183930232	184037357	1878	12
ENSG00000198860	TSEN15	1	184051756	184119789	513	5
ENSG00000116667	C1orf21	1	184477510	184619553	363	5
ENSG00000116406	EDEM3	1	184694066	184754646	2796	20
ENSG00000135842	NIBAN1	1	184791028	184974356	2784	14
ENSG00000121481	RNF2	1	185087554	185100298	1008	6
ENSG00000121486	TRMT1L	1	185120022	185156712	2199	15
ENSG00000116668	SWT1	1	185160842	185290800	2700	18
ENSG00000116679	IVNS1ABP	1	185298038	185309493	1926	13
ENSG00000143341	HMCN1	1	185734780	186189875	16905	107
ENSG00000116690	PRG4	1	186296876	186313775	4212	12
ENSG00000047410	TPR	1	186313974	186375628	7089	51
ENSG00000157181	ODR4	1	186379786	186419073	1362	13
ENSG00000116703	PDC	1	186443982	186449459	738	3
ENSG00000073756	PTGS2	1	186674356	186680290	1812	10
ENSG00000116711	PLA2G4A	1	186854355	186988505	2247	17
ENSG00000162670	BRINP3	1	190098021	190454890	2298	7
ENSG00000150681	RGS18	1	192158638	192184551	705	5
ENSG00000253148	RGS21	1	192343037	192366121	456	4
ENSG00000090104	RGS1	1	192575793	192579319	627	5
ENSG00000127074	RGS13	1	192644335	192659520	477	4
ENSG00000116741	RGS2	1	192809072	192811593	633	5
ENSG00000116750	UCHL5	1	193016354	193059998	984	11
ENSG00000116747	RO60	1	193069055	193091682	1614	8
ENSG00000023572	GLRX2	1	193096628	193105638	492	4
ENSG00000134371	CDC73	1	193122201	193250709	1593	17
ENSG00000162630	B3GALT2	1	193180297	193181562	1266	1
ENSG00000162687	KCNT2	1	196228227	196608309	3405	28
ENSG00000000971	CFH	1	196652118	196752079	3693	22
ENSG00000289697	ENSG00000289697	1	196652118	196793510	4512	27
ENSG00000116785	CFHR3	1	196774887	196793510	990	6
ENSG00000244414	CFHR1	1	196819845	196831996	990	6
ENSG00000134365	CFHR4	1	196888151	196918403	1734	10
ENSG00000080910	CFHR2	1	196943881	196959077	810	5
ENSG00000134389	CFHR5	1	196977665	197008680	1707	10
ENSG00000143278	F13B	1	197039381	197067223	1983	12
ENSG00000066279	ASPM	1	197084327	197146437	10431	28
ENSG00000177888	ZBTB41	1	197159362	197200473	2727	10
ENSG00000134376	CRB1	1	197268413	197477876	4218	12
ENSG00000213047	DENND1B	1	197510463	197775155	2325	23
ENSG00000203724	C1orf53	1	197902650	197907217	435	3
ENSG00000143355	LHX9	1	197912532	197931972	1191	5
ENSG00000151414	NEK7	1	198232581	198319519	906	9
ENSG00000151418	ATP6V1G3	1	198523394	198540650	354	3
ENSG00000081237	PTPRC	1	198639269	198756178	3918	32
ENSG00000116833	NR5A2	1	200027848	200174207	1623	8
ENSG00000162702	ZNF281	1	200407021	200409705	2685	1
ENSG00000118193	KIF14	1	200553391	200618723	4944	29
ENSG00000118197	DDX59	1	200624904	200666740	1857	7
ENSG00000118200	CAMSAP2	1	200739828	200858056	4434	17
ENSG00000170128	GPR25	1	200873038	200874120	1083	1
ENSG00000163362	INAVA	1	200891499	200913626	1734	9
ENSG00000116852	KIF21B	1	200973524	201023383	4869	35
ENSG00000081248	CACNA1S	1	201039834	201112339	5619	44
ENSG00000232237	ASCL5	1	201114755	201115372	618	1
ENSG00000116857	TMEM9	1	201135666	201153923	549	5
ENSG00000163395	IGFN1	1	201193294	201228396	11124	23
ENSG00000081277	PKP1	1	201283703	201328833	2178	13
ENSG00000118194	TNNT2	1	201359038	201373254	894	16
ENSG00000159166	LAD1	1	201381891	201399915	1551	10
ENSG00000159173	TNNI1	1	201410331	201417793	561	7
ENSG00000174307	PHLDA3	1	201468406	201468786	381	1
ENSG00000159176	CSRP1	1	201483993	201496303	579	5
ENSG00000134369	NAV1	1	201622885	201819929	6492	32
ENSG00000198700	IPO9	1	201829210	201876229	3123	24
ENSG00000198892	SHISA4	1	201888995	201891843	591	5
ENSG00000163431	LMOD1	1	201898375	201946340	1800	3
ENSG00000134375	TIMM17A	1	201955527	201969551	513	6
ENSG00000176393	RNPEP	1	201982667	202005713	1950	11
ENSG00000163435	ELF3	1	202011137	202015320	1113	8
ENSG00000170075	GPR37L1	1	202122964	202128553	1443	2
ENSG00000143862	ARL8A	1	202134470	202144572	558	7
ENSG00000143851	PTPN7	1	202148609	202159519	1080	9
ENSG00000133067	LGR6	1	202193990	202319204	2901	18
ENSG00000077152	UBE2T	1	202331838	202335754	591	6
ENSG00000077157	PPP1R12B	1	202348852	202580557	2946	24
ENSG00000143858	SYT2	1	202596760	202605772	1257	8
ENSG00000117139	KDM5B	1	202726423	202808305	4632	27
ENSG00000183155	RABIF	1	202880981	202889098	369	2
ENSG00000117153	KLHL12	1	202892536	202928549	1704	11
ENSG00000159346	ADIPOR1	1	202941576	202951070	1125	7
ENSG00000159348	CYB5R1	1	202962530	202967205	915	9
ENSG00000163444	TMEM183A	1	203007466	203023037	1128	8
ENSG00000143847	PPFIA4	1	203039009	203076387	3621	29
ENSG00000122180	MYOG	1	203083913	203085961	672	3
ENSG00000163485	ADORA1	1	203128842	203165897	978	2
ENSG00000133055	MYBPH	1	203168662	203175755	1431	10
ENSG00000133048	CHI3L1	1	203179448	203186623	1149	10
ENSG00000133063	CHIT1	1	203216892	203229636	1398	11
ENSG00000159388	BTG2	1	203305607	203307435	474	2
ENSG00000122176	FMOD	1	203342346	203348270	1128	2
ENSG00000188783	PRELP	1	203483185	203486878	1146	2
ENSG00000188770	OPTC	1	203496006	203503717	996	6
ENSG00000058668	ATP2B4	1	203683206	203739851	3615	20
ENSG00000122188	LAX1	1	203765343	203774678	1194	5
ENSG00000257315	ZBED6	1	203797523	203800459	2937	1
ENSG00000288644	ENSG00000288644	1	203802094	203802189	96	1
ENSG00000058673	ZC3H11A	1	203817071	203852396	2430	16
ENSG00000182004	SNRPE	1	203861660	203869929	276	5
ENSG00000143842	SOX13	1	204112916	204126131	1866	13
ENSG00000143845	ETNK2	1	204132187	204151852	1158	8
ENSG00000143839	REN	1	204155019	204166293	1218	10
ENSG00000170498	KISS1	1	204190487	204192876	414	2
ENSG00000174567	GOLT1A	1	204198461	204213906	396	5
ENSG00000143850	PLEKHA6	1	204223473	204377665	3144	20
ENSG00000158615	PPP1R15B	1	204400700	204411411	2139	2
ENSG00000133056	PIK3C2B	1	204424855	204469802	4902	32
ENSG00000198625	MDM4	1	204525519	204549679	1470	10
ENSG00000170382	LRRN2	1	204617854	204619992	2139	1
ENSG00000163531	NFASC	1	204944316	205016536	3720	28
ENSG00000184144	CNTN2	1	205053186	205074338	3120	22
ENSG00000174529	TMEM81	1	205083556	205084320	765	1
ENSG00000117222	RBBP5	1	205088790	205121873	1614	14
ENSG00000133059	DSTYK	1	205147561	205211535	2787	13
ENSG00000133069	TMCC2	1	205228565	205272121	2127	5
ENSG00000163545	NUAK2	1	205303453	205321628	1884	7
ENSG00000162873	KLHDC8A	1	205337402	205343604	1050	5
ENSG00000186007	LEMD1	1	205381661	205420536	543	5
ENSG00000281406	BLACAT1	1	205440928	205441026	99	1
ENSG00000117266	CDK18	1	205523168	205531375	1422	15
ENSG00000174514	MFSD4A	1	205569070	205600458	1542	10
ENSG00000158711	ELK4	1	205616549	205623882	1293	4
ENSG00000158715	SLC45A3	1	205659237	205664656	1659	4
ENSG00000069275	NUCKS1	1	205718283	205749973	729	7
ENSG00000117280	RAB29	1	205770345	205774956	609	5
ENSG00000133065	SLC41A1	1	205791536	205810441	1539	10
ENSG00000162877	PM20D1	1	205828623	205850072	1506	13
ENSG00000174502	SLC26A9	1	205914895	205935820	2373	20
ENSG00000276600	RAB7B	1	205978854	205994135	597	5
ENSG00000196188	CTSE	1	206010143	206023791	1188	9
ENSG00000263961	RHEX	1	206097829	206101949	516	5
ENSG00000198049	AVPR1B	1	206110192	206116890	1272	2
ENSG00000196550	FAM72A	1	206187281	206203995	447	4
ENSG00000266028	SRGAP2	1	206205971	206461417	3213	22
ENSG00000263528	IKBKE	1	206473228	206496142	2148	20
ENSG00000266094	RASSF5	1	206507603	206586975	1254	6
ENSG00000143486	EIF2D	1	206581115	206612342	1752	15
ENSG00000143479	DYRK3	1	206635704	206648962	1764	3
ENSG00000162889	MAPKAPK2	1	206685230	206732715	1200	10
ENSG00000136634	IL10	1	206768639	206772435	534	5
ENSG00000142224	IL19	1	206836663	206842619	531	5
ENSG00000162891	IL20	1	206865853	206868561	528	5
ENSG00000162892	IL24	1	206897833	206903056	618	6
ENSG00000162894	FCMR	1	206905022	206921854	1170	8
ENSG00000162896	PIGR	1	206930321	206940531	2292	10
ENSG00000162897	FCAMR	1	206958519	206970125	1731	8
ENSG00000182795	C1orf116	1	207021961	207027598	1803	3
ENSG00000180667	YOD1	1	207049023	207052235	1044	2
ENSG00000123836	PFKFB2	1	207054718	207079016	1515	14
ENSG00000123843	C4BPB	1	207089532	207099926	756	6
ENSG00000123838	C4BPA	1	207113026	207144714	1791	11
ENSG00000196352	CD55	1	207321766	207385235	1143	10
ENSG00000117322	CR2	1	207454419	207485551	3276	19
ENSG00000203710	CR1	1	207496268	207639406	7467	47
ENSG00000197721	CR1L	1	207645234	207723682	1707	12
ENSG00000117335	CD46	1	207752213	207793592	1131	12
ENSG00000174059	CD34	1	207887741	207911080	1155	8
ENSG00000076356	PLXNA2	1	208027246	208217922	5682	31
ENSG00000008118	CAMK1G	1	209594984	209612872	1428	11
ENSG00000196878	LAMB3	1	209615274	209650944	3516	22
ENSG00000123689	G0S2	1	209675685	209675993	309	1
ENSG00000117594	HSD11B1	1	209704943	209734518	876	6
ENSG00000009790	TRAF3IP3	1	209760040	209782145	1653	15
ENSG00000162757	C1orf74	1	209782828	209783634	807	1
ENSG00000289700	ENSG00000289700	1	209783652	209801413	1458	8
ENSG00000117595	IRF6	1	209788423	209801413	1401	7
ENSG00000117597	UTP25	1	209828064	209851444	2268	12
ENSG00000143469	SYT14	1	209938265	210161039	1722	9
ENSG00000082497	SERTAD4	1	210237961	210242334	1068	3
ENSG00000054392	HHAT	1	210329011	210674376	1479	11
ENSG00000143473	KCNH1	1	210677345	211133945	2967	11
ENSG00000283952	ENSG00000283952	1	211082872	211107276	286	4
ENSG00000117625	RCOR3	1	211259561	211313765	1659	12
ENSG00000082512	TRAF5	1	211353240	211372699	1671	10
ENSG00000198570	RD3	1	211479039	211481415	585	2
ENSG00000170385	SLC30A1	1	211575391	211578612	1521	2
ENSG00000117650	NEK2	1	211658660	211675479	1335	8
ENSG00000123684	LPGAT1	1	211749902	211829296	1110	7
ENSG00000143493	INTS7	1	211941827	212035437	2886	20
ENSG00000143476	DTL	1	212035891	212102937	2190	15
ENSG00000066027	PPP2R5A	1	212286111	212360767	1458	13
ENSG00000065600	PACC1	1	212365218	212414757	1050	8
ENSG00000117691	NENF	1	212432944	212446003	516	4
ENSG00000162772	ATF3	1	212608915	212619552	543	3
ENSG00000162771	GARIN4	1	212624878	212626659	1782	1
ENSG00000123685	BATF3	1	212686794	212699762	381	3
ENSG00000117697	NSL1	1	212727145	212791763	843	6
ENSG00000203705	TATDN3	1	212791922	212815153	822	10
ENSG00000185523	SPATA45	1	212830245	212836149	294	2
ENSG00000162769	FLVCR1	1	212858453	212895287	1665	10
ENSG00000143494	VASH2	1	212951543	212988581	1065	7
